memory_id,022fb5a3-e07d-4abf-8a47-b6026b1251a6,03589c65-1e31-420f-bf6d-330b235326cc,0990ff58-d164-475b-a775-8d4871a292ed,0fe4d37f-ecfa-49e9-bbc6-d73318fb7fd8,13455267-94f8-4b3b-84d0-f0eab23fe151,18d2fdd3-e0df-4cf2-b748-c89cb0cbbe4c,1b6d097d-24f6-4405-ac63-6c9660302c2c,1debac74-74d9-4441-94e5-5520588d8b6d,20c6b5ea-d503-4b96-81da-c38452558077,2464d706-28cb-44f9-a2dc-c5551f7050c4,2564e8ce-4057-40af-8def-00190c3ea5db,268223c8-213f-4bbc-a6a4-63597168712a,26ab2897-20e2-4904-afad-440db71ce2d1,2738b595-6687-4f32-9f8a-5684744574e3,27f20798-27ef-42b2-80b7-bf04abe42126,282a1048-f358-40a5-b789-2464d9c3472f,28bf0b8d-c562-432d-8e81-264bcbe1d8aa,2a92f7b2-73bf-4974-85ce-7e8b504c6388,2f869155-9718-48c4-8595-ae8f48ff7d38,3408c409-4a97-4593-be4c-06290b2b1744,3712bc6f-eadd-4ac8-8bab-fccf8fca71aa,3932f81c-4dbf-459c-831f-ef9c678c4282,3a31d77f-e3e4-4f8b-862d-f086ce28d31f,3fc452db-6a6d-4b6c-a2a2-3afcede1f089,41ffc229-bb78-41ec-afe5-2bf43d5ec774,42e1076d-0f1f-4e64-8b6e-274a2789b6c8,469dd7a6-ac62-4a48-b40d-9960b62058fe,46fbb66c-6655-4152-9678-d7f68de2abc5,4eb61e0b-502b-4d18-86d7-b215c7b98bf0,50ca257b-4db2-41aa-9252-d0c0c49e24b6,50f32f80-04b3-4d15-a554-7ac011a2aa00,51fbb20b-b38b-4ed4-bca6-84cfc66184f6,5322098e-cd0d-4917-bcfc-412c7a5fc710,5e08a29b-8ff4-4ad0-9ae2-fafed3878b9e,60399af8-5232-4cf4-9c37-4f6fb707b36b,66d9e9aa-8b57-42dd-a71c-2f348c36012f,67609af4-3bdc-48c8-b0b0-839470eebeed,68096db0-ed0f-4cef-ab70-c5b85bdd42a7,682c477c-8b01-4612-a549-d49996a36aa8,68c993a0-5b56-4875-a4b6-76be43f258dd,7a19dd1f-b0b9-4b33-929a-5b3a6b5a818b,7e337335-3683-45a8-ab2a-7a846eb18a7b,8221c2f0-0652-4504-9478-9838cd8b55e5,8555dbec-e3cb-43ae-af1e-1a9447acd013,89e7a04e-5462-4198-9037-93aff3c0beff,8af6b771-fd21-4539-adab-02597d632c60,981f2702-aad7-4e05-93c3-a7ce9842ac8d,9af1d8d4-5adc-47be-ac53-a76cac057570,9ecbe534-b26b-44e5-a6d6-601865aa69ed,a2e2aacf-6fac-469b-b845-714774f10c1e,a3d2403e-7830-4f71-b17c-0b545b2d06f7,a7f2b660-e1d9-41d2-9547-c54d2d2aa8d9,a8b7caf6-c76c-4102-a01e-9f1f036a1096,acafb721-820a-4382-9ccb-af7cd28de301,ad7aee3d-0fb0-476b-9998-b237f6dd6513,ae404ce5-f14e-4aa9-9fa0-7730083fb0b6,b6075548-540c-43b2-8d9f-4f3098b93ff5,b73a3e33-c270-4144-8a8e-c6abd315fb2e,b85903b3-161f-4600-a267-d59fb2e5e1a9,bb83d753-0429-4747-8236-b50e219ec0c7,bbfecab0-aa7e-4847-86a4-87cf2c608d41,bc3cbcb7-e622-42b8-b474-5771f4dd1213,bd604ca2-c559-4abb-bcdd-04daccdf7a26,c84dbcad-737e-424d-9976-82b210006375,cd6adfa1-7bac-4768-8ae0-32e6ded68a56,ce9e8400-261a-48fd-9902-02f1d2d38d2d,cecd6ef0-729b-4654-b593-163d846e9f03,d18a2ff3-ff62-4a18-b0a5-d612f43ad665,d24b6c14-5154-44f8-821b-ca73a50ed231,d78911ea-9ae5-4d84-a1f1-9436e13c1c80,da20530f-91b4-4e56-b6cd-52dec49a51a2,da2ac117-9838-494e-8d09-ea0dc0698408,dc773d73-beee-4f45-bd93-ddd0825f9e00,dec046ae-6dc1-4cde-a72b-61ed386b358a,e0b497d4-42c8-40cd-8fdd-a6d00825a2af,e4bf5cf2-ba01-4837-a850-a193bb353bb0,e74badef-cdf3-4a67-acf6-bdc4c380a005,e7710aa7-517b-4193-80be-06f518f0cf5d,e7b5cbf4-f7a5-410d-a990-4c2928eedbbb,e9781779-76fd-439e-a2a6-35d7127c0205,e97a5e9f-5c63-4545-8b10-3739fa5f1a29,ecb9dd82-a698-4869-a7c8-50cdf42466e5,ed299047-266d-4676-9a9c-554750292118,f1a5b77e-a007-4031-949c-dfcaf494b82e,f41f137b-c8f2-4930-b605-30db5606ff81,f44650d8-fb25-410b-9125-c016c7e783e8,f6bf9be4-df61-4a23-a6dc-4577918d8796,fab5bcdc-dbd5-432a-92c6-1b689067b39f,fc33cb12-396e-45ee-836b-4988d0ae9d9a,fcfa3f84-b3ad-4a7b-bd1d-8f8898a5a05f,fef929f6-a3a0-4bd2-87f7-b78cfdf47b32
da20530f-91b4-4e56-b6cd-52dec49a51a2,0.24092895,0.38381708,0.33254385,0.34999627,0.276725,0.25519854,0.20233627,0.26619327,0.28848666,0.2982029,0.26771986,0.3548315,0.24354604,0.33937687,0.40522125,0.2776857,0.4197616,0.33360207,0.33400092,0.26095307,0.27441508,0.3691297,0.42812127,0.29988617,0.3524858,0.40177298,0.34935084,0.28905678,0.48095137,0.30411592,0.38287246,0.2292147,0.22240555,0.26613015,0.38290685,0.32310975,0.44452545,0.28174204,0.33035013,0.39244762,0.35025057,0.27792233,0.268481,0.33728403,0.40068394,0.37935024,0.3405853,0.28784868,0.22424716,0.35083193,0.31144917,0.34648153,0.26598635,0.29920602,0.27028012,0.2755429,0.22134092,0.30000967,0.3793828,0.3020559,0.36379632,0.32289362,0.2732461,0.3806318,0.3154859,0.27210295,0.38237172,0.27799734,0.31299093,0.30225375,0.9999999,0.47141686,0.47712883,0.29959297,0.29228824,0.25305855,0.2567802,0.3087998,0.2967261,0.22485219,0.28405818,0.25520572,0.37081513,0.44711846,0.2487088,0.26234752,0.34091967,0.31575096,0.39859837,0.31292784,0.30894846
da2ac117-9838-494e-8d09-ea0dc0698408,0.28832072,0.39557767,0.3527924,0.2769361,0.36263993,0.3204869,0.24068324,0.28472203,0.40402293,0.23817176,0.24121112,0.47620255,0.33126563,0.33941343,0.33422,0.39381218,0.49362963,0.34709018,0.426508,0.26224598,0.3355657,0.33589607,0.54210246,0.3231548,0.49066046,0.40344578,0.33689648,0.2594827,0.4481423,0.30222738,0.48696303,0.41812947,0.28703278,0.31933004,0.3976125,0.35418385,0.44946453,0.36346483,0.3271599,0.3052503,0.29458773,0.42249256,0.29742897,0.4668058,0.4664541,0.3825134,0.3793832,0.33538967,0.35083336,0.3444093,0.3865376,0.44129843,0.36129743,0.3121797,0.2920974,0.35877606,0.3301656,0.3499127,0.4650904,0.36462986,0.41435793,0.36273515,0.23322017,0.29589504,0.39425668,0.3493259,0.42281607,0.31593272,0.36166412,0.23655288,0.47141686,1.0,0.4760872,0.32153106,0.35887796,0.28202823,0.3015867,0.3516,0.36558563,0.34094858,0.34547526,0.36663365,0.4926783,0.48606583,0.2817859,0.320652,0.44836813,0.30069566,0.5162377,0.29772478,0.28767377
dc773d73-beee-4f45-bd93-ddd0825f9e00,0.24321894,0.34004325,0.4377414,0.32827374,0.24838081,0.20068946,0.24931596,0.2709666,0.4026183,0.20935965,0.21627863,0.49509913,0.26422766,0.35111624,0.29246303,0.26545063,0.42399567,0.23330155,0.34104437,0.25535792,0.24471693,0.5156183,0.5619416,0.24910238,0.37809598,0.27267063,0.3565539,0.24518605,0.3226646,0.2972267,0.4621263,0.30489337,0.24985225,0.21240059,0.3991288,0.31525484,0.5707934,0.313391,0.2204062,0.33858427,0.3747122,0.35744143,0.33764324,0.21943557,0.39071745,0.39016497,0.39711002,0.26501894,0.24165878,0.37527388,0.23504299,0.5498871,0.27698708,0.25581723,0.23709464,0.31004208,0.21811408,0.3701428,0.30774754,0.26491818,0.25769925,0.38027102,0.24868615,0.3792606,0.31053448,0.2354972,0.5282801,0.21556109,0.3593356,0.28897017,0.47712883,0.4760872,1.0,0.26472026,0.24554196,0.32335344,0.28025782,0.35733223,0.49175054,0.29295906,0.26352584,0.29188967,0.4630192,0.5535152,0.25364494,0.24403334,0.37354884,0.31597638,0.36841258,0.29913178,0.31222546
dec046ae-6dc1-4cde-a72b-61ed386b358a,0.4461917,0.55748445,0.306835,0.44818765,0.59439063,0.419195,0.41203016,0.3576815,0.4603057,0.24724437,0.23647276,0.31770444,0.35801798,0.36281827,0.5869076,0.26448745,0.28641316,0.8019922,0.2599982,0.2810306,0.45664793,0.34223258,0.3525719,0.39592153,0.41975284,0.35467425,0.33164102,0.32769465,0.25694025,0.41865274,0.40594947,0.33407414,0.32584345,0.3992634,0.39875168,0.29249677,0.3607541,0.49384543,0.39138782,0.31555915,0.40286267,0.4757634,0.389233,0.41067937,0.46945935,0.3035205,0.37899715,0.5209098,0.47213382,0.3631031,0.39593065,0.34772313,0.38098884,0.73912656,0.4335522,0.36341655,0.4319747,0.33333293,0.315448,0.43599612,0.41354406,0.38682148,0.29032707,0.41448614,0.32453543,0.3883284,0.28728244,0.5203388,0.32354838,0.34530544,0.29959297,0.32153106,0.26472026,1.0000001,0.448138,0.33774576,0.40772375,0.4101051,0.2709444,0.42048985,0.4726218,0.43743291,0.42360944,0.42287338,0.4463026,0.5499052,0.43514526,0.33651593,0.40725535,0.36046666,0.7123212
e0b497d4-42c8-40cd-8fdd-a6d00825a2af,0.51662403,0.49536252,0.18036805,0.42644894,0.38978228,0.8547629,0.2909204,0.37114552,0.50868815,0.26724467,0.2808671,0.3253491,0.56313205,0.40978992,0.33629638,0.2023936,0.3018375,0.35215384,0.27277642,0.22972086,0.86048836,0.3926618,0.39773643,0.3404603,0.40162957,0.3433042,0.34619135,0.27098897,0.29917276,0.40437642,0.3511412,0.5195148,0.48899096,0.6826174,0.37056327,0.34415162,0.2337019,0.5060687,0.3259694,0.31580496,0.22371176,0.5311672,0.3068117,0.3493617,0.46470773,0.24442774,0.38837016,0.47334072,0.42277622,0.36974198,0.39524353,0.26582733,0.6253182,0.34965897,0.33355048,0.36696965,0.33804163,0.26108986,0.34949553,0.46212646,0.44053188,0.40854475,0.32366633,0.3922768,0.30089855,0.7366096,0.24739882,0.38515627,0.38802058,0.29044345,0.29228824,0.35887796,0.24554196,0.448138,1.0000002,0.27878428,0.3091733,0.28904146,0.22529104,0.30298755,0.44181237,0.6312431,0.5028085,0.29607445,0.31495756,0.42153895,0.47984448,0.3296439,0.36443532,0.3026801,0.3072016
e4bf5cf2-ba01-4837-a850-a193bb353bb0,0.3120244,0.38125715,0.27227515,0.31413543,0.4242397,0.27700603,0.7658509,0.3155919,0.3741719,0.4201588,0.29377288,0.35639173,0.34456706,0.29658186,0.32579494,0.2951132,0.31645525,0.33232218,0.26191264,0.34431916,0.28217047,0.34784892,0.29279846,0.2828159,0.3951175,0.3260506,0.32095152,0.27783507,0.28806156,0.40264046,0.29544556,0.45383024,0.36270124,0.30741835,0.3179685,0.35081017,0.2432676,0.53056896,0.23858123,0.31960797,0.27160442,0.36164147,0.35293186,0.2994706,0.33005053,0.2335265,0.46514228,0.37858835,0.39365953,0.275828,0.42173153,0.22682089,0.32538152,0.31709743,0.3163572,0.31039727,0.33257163,0.37406665,0.27691188,0.30918556,0.22795069,0.35329366,0.19734272,0.34186655,0.30350596,0.3055585,0.33502674,0.34832245,0.26011738,0.32117516,0.25305855,0.28202823,0.32335344,0.33774576,0.27878428,1.0000001,0.33797926,0.33718854,0.32182723,0.37181643,0.44093114,0.35737365,0.40360665,0.34461334,0.32185757,0.40570316,0.4254163,0.30772167,0.34641677,0.40168494,0.31632498
e74badef-cdf3-4a67-acf6-bdc4c380a005,0.42208272,0.34365386,0.46710658,0.30483907,0.33318907,0.32831615,0.30343428,0.31752986,0.42838126,0.3316251,0.30882996,0.35344845,0.29088837,0.30431998,0.34384078,0.34035772,0.35402128,0.3793586,0.37428603,0.32851896,0.31307015,0.3088801,0.38926667,0.3183586,0.40654683,0.36823636,0.29365125,0.24042986,0.28931683,0.36778712,0.35991502,0.32077312,0.2521716,0.28474587,0.36273634,0.37811202,0.2813558,0.3105753,0.23270161,0.3900805,0.32266423,0.41838884,0.34489816,0.30784166,0.43335778,0.20737246,0.3495354,0.2963851,0.35381368,0.34408522,0.41609335,0.34514225,0.35074288,0.3615386,0.27696165,0.39085665,0.33510828,0.3110196,0.27983788,0.34621423,0.31451017,0.398144,0.18428561,0.43649855,0.32478446,0.3279537,0.39303395,0.24401912,0.30954212,0.25718796,0.2567802,0.3015867,0.28025782,0.40772375,0.3091733,0.33797926,0.99999994,0.3760237,0.32549983,0.32946885,0.44147322,0.34006166,0.40555406,0.3054054,0.33068895,0.33671433,0.43249696,0.30012244,0.27403584,0.37672928,0.33470452
e7710aa7-517b-4193-80be-06f518f0cf5d,0.3024581,0.37458175,0.36600292,0.31429544,0.27262327,0.2739511,0.2823643,0.3175861,0.39093956,0.29733562,0.2709203,0.61489415,0.28268376,0.38485825,0.35051438,0.38609856,0.504597,0.37732986,0.43821782,0.25396,0.29619554,0.2820727,0.44707835,0.24104954,0.3059186,0.28692394,0.28375292,0.22055587,0.30452478,0.36279553,0.57370275,0.32444307,0.2467863,0.24848783,0.29795414,0.29000515,0.5782851,0.34229934,0.29591835,0.2866531,0.3454634,0.3922657,0.42899722,0.37687534,0.5478579,0.48682216,0.3415745,0.33392343,0.28396714,0.28208518,0.38035983,0.43742394,0.31075627,0.3536272,0.2970596,0.29180372,0.26879385,0.40733302,0.33666706,0.3241474,0.2900252,0.28292456,0.24482796,0.37385207,0.43431255,0.28801617,0.44936222,0.28466856,0.2833446,0.25394645,0.3087998,0.3516,0.35733223,0.4101051,0.28904146,0.33718854,0.3760237,1.0000001,0.31705397,0.4223854,0.3348581,0.33962303,0.3477736,0.5547329,0.290064,0.33293924,0.3978284,0.21820311,0.57465404,0.4382173,0.37447003
e7b5cbf4-f7a5-410d-a990-4c2928eedbbb,0.26041827,0.3319102,0.43818873,0.20315006,0.257366,0.20472273,0.27320266,0.38022614,0.33931845,0.2694192,0.2812751,0.3744516,0.25286907,0.27014118,0.31585848,0.28456518,0.2846043,0.25335914,0.3755318,0.31751502,0.2540475,0.47322056,0.39348388,0.21541181,0.3499828,0.2394732,0.28374016,0.1970345,0.32973444,0.20756038,0.38479152,0.2642643,0.26466453,0.2159549,0.44274187,0.3494563,0.41735303,0.3121901,0.27909118,0.23651066,0.34415007,0.36881286,0.28035748,0.28402388,0.3418795,0.31653443,0.31879464,0.2433249,0.28336605,0.3213572,0.22854388,0.3795759,0.2508639,0.24508445,0.18732643,0.30769587,0.30831018,0.29115874,0.281706,0.25397342,0.27168995,0.34035563,0.25430328,0.30737102,0.2912107,0.2594595,0.34998885,0.19139999,0.31243318,0.17046377,0.2967261,0.36558563,0.49175054,0.2709444,0.22529104,0.32182723,0.32549983,0.31705397,1.0,0.29530358,0.27000093,0.27249515,0.40011787,0.38839972,0.22947417,0.25512072,0.3165412,0.2243852,0.30168808,0.25623143,0.3103777
e9781779-76fd-439e-a2a6-35d7127c0205,0.3448282,0.3632223,0.3378438,0.2771672,0.33607808,0.2878911,0.36484134,0.2492238,0.42135152,0.43126088,0.31676668,0.42777455,0.3344564,0.35350004,0.28070885,0.32494754,0.36797976,0.39833632,0.39281338,0.37664375,0.31456572,0.33628762,0.36721867,0.3763538,0.3894992,0.39449123,0.35418725,0.23223142,0.2660477,0.39292106,0.43879703,0.33055633,0.24937287,0.3345105,0.34097797,0.3230378,0.33995232,0.43394285,0.21600816,0.30629385,0.29531348,0.4425352,0.29319924,0.31229717,0.4535424,0.2935093,0.43009472,0.3048384,0.29785424,0.30272132,0.4556077,0.36774707,0.361214,0.2938658,0.3145342,0.26613453,0.21724012,0.25182614,0.32873106,0.38511774,0.33190864,0.3847615,0.21868646,0.3786772,0.382537,0.32573637,0.34556314,0.32173193,0.3050217,0.24642779,0.22485219,0.34094858,0.29295906,0.42048985,0.30298755,0.37181643,0.32946885,0.4223854,0.29530358,1.0,0.3041343,0.3504124,0.41201448,0.380658,0.29402107,0.34503534,0.43900818,0.29157194,0.36071306,0.40040717,0.3097309
e97a5e9f-5c63-4545-8b10-3739fa5f1a29,0.46552315,0.51733077,0.29365385,0.5197625,0.64023286,0.40070236,0.39164934,0.41481856,0.4384948,0.31737596,0.24221209,0.34648582,0.41640893,0.3403957,0.47221094,0.26435363,0.2668721,0.4735409,0.3342852,0.30412665,0.41823518,0.3539879,0.35977802,0.37830025,0.51180446,0.3425636,0.470547,0.36429453,0.2903858,0.43176043,0.35992414,0.4471413,0.4553523,0.45552027,0.42938334,0.30482155,0.2824399,0.44308013,0.45556808,0.42480296,0.31430855,0.44845313,0.3368259,0.42515773,0.5239611,0.29466152,0.51187927,0.5820965,0.52049744,0.4380052,0.4136966,0.29006594,0.39484766,0.49684155,0.57755166,0.4866805,0.43820673,0.3301152,0.4036833,0.40644455,0.39177915,0.4691751,0.3362923,0.4018072,0.31504917,0.4231459,0.31359982,0.5554235,0.4566504,0.41087234,0.28405818,0.34547526,0.26352584,0.4726218,0.44181237,0.44093114,0.44147322,0.3348581,0.27000093,0.3041343,1.0,0.43581396,0.4144128,0.32916403,0.40826306,0.6487636,0.4752904,0.46358705,0.36347213,0.40538296,0.4283045
ecb9dd82-a698-4869-a7c8-50cdf42466e5,0.48182562,0.517169,0.24983335,0.37902492,0.35423175,0.56516266,0.3758352,0.41860288,0.5463977,0.28155398,0.2527935,0.41668478,0.55309343,0.39687616,0.30311662,0.19440226,0.3267109,0.30942816,0.33380553,0.25023887,0.61949074,0.42496377,0.47425357,0.32184142,0.39571148,0.3915776,0.35245126,0.27356905,0.30606234,0.3997066,0.40448505,0.54735005,0.54681075,0.5641493,0.3532946,0.35432345,0.26958907,0.5759072,0.30943406,0.32548606,0.24705954,0.63015467,0.36741608,0.34646475,0.543534,0.22218436,0.3724293,0.41594437,0.44825584,0.32198262,0.4347501,0.32099545,0.5570629,0.28077674,0.32676134,0.3581405,0.3426168,0.3210467,0.3250205,0.45429197,0.4062273,0.42328942,0.26671597,0.36772555,0.28477877,0.54101217,0.2795602,0.3320068,0.35851902,0.33785295,0.25520572,0.36663365,0.29188967,0.43743291,0.6312431,0.35737365,0.34006166,0.33962303,0.27249515,0.3504124,0.43581396,1.0,0.5233066,0.35000587,0.3273822,0.37713975,0.54014015,0.3030474,0.3375006,0.3867271,0.28371257
ed299047-266d-4676-9a9c-554750292118,0.45005745,0.533835,0.4319166,0.288054,0.35207656,0.45114672,0.37827218,0.36199442,0.7312432,0.3194308,0.27272314,0.45245457,0.4281368,0.43320546,0.33555192,0.32644683,0.437732,0.33406913,0.41548547,0.28221208,0.5162065,0.5479965,0.50428295,0.38443393,0.5483429,0.3840149,0.40857065,0.27317816,0.37636632,0.4244402,0.4363601,0.45532292,0.44133368,0.42349002,0.5367887,0.3180263,0.45434034,0.62539506,0.27512985,0.36671677,0.41946065,0.6516947,0.3778747,0.30989903,0.5371406,0.3563233,0.47680962,0.357043,0.40833753,0.41833276,0.38072267,0.45776325,0.45228663,0.3156404,0.24423763,0.4184056,0.34333652,0.35840553,0.35283768,0.40434402,0.3552215,0.5660555,0.25737727,0.4293352,0.40981114,0.4599084,0.48644412,0.30463353,0.3902563,0.2833294,0.37081513,0.4926783,0.4630192,0.42360944,0.5028085,0.40360665,0.40555406,0.3477736,0.40011787,0.41201448,0.4144128,0.5233066,1.0,0.4691916,0.3295236,0.35779932,0.6543169,0.29837358,0.42360717,0.39449984,0.35356998
f1a5b77e-a007-4031-949c-dfcaf494b82e,0.32077304,0.48158795,0.34890267,0.26809305,0.31679785,0.29299533,0.30574596,0.3032475,0.47925293,0.28166747,0.21315965,0.56115544,0.26231456,0.4734241,0.4132267,0.35982257,0.5122493,0.34379917,0.37457973,0.21859294,0.30721435,0.39621866,0.47567993,0.3511876,0.42974058,0.3889109,0.3113746,0.28096378,0.36161387,0.43104774,0.60953784,0.30149436,0.23257306,0.24910551,0.43101877,0.22848213,0.61181974,0.38324344,0.2893664,0.32090157,0.37677735,0.41208822,0.39177114,0.3059801,0.4506439,0.6320903,0.49672106,0.28898564,0.30252972,0.3864947,0.4137172,0.4917763,0.2798757,0.3701526,0.23418264,0.34687784,0.31773424,0.4757592,0.4058923,0.31413758,0.30599096,0.41940305,0.2698834,0.36918092,0.4298011,0.2919626,0.5499542,0.24929139,0.368856,0.22668229,0.44711846,0.48606583,0.5535152,0.42287338,0.29607445,0.34461334,0.3054054,0.5547329,0.38839972,0.380658,0.32916403,0.35000587,0.4691916,1.0,0.37185746,0.26329458,0.4539694,0.27512717,0.58839667,0.38092414,0.4294849
f41f137b-c8f2-4930-b605-30db5606ff81,0.2973765,0.40780458,0.16582735,0.32240522,0.41172427,0.30801487,0.30879813,0.34134942,0.3575562,0.30511126,0.3002935,0.3022346,0.29636523,0.32819396,0.2883649,0.2469551,0.28076494,0.3507734,0.18717827,0.18934593,0.3032295,0.2716636,0.3069175,0.46039185,0.4172721,0.32690662,0.29816455,0.57132196,0.272262,0.6467322,0.40407103,0.30696607,0.32980275,0.2825337,0.34808898,0.22212428,0.27985978,0.3571838,0.27432412,0.27726987,0.2296188,0.38612074,0.31205636,0.2915982,0.32283837,0.2646086,0.45300755,0.37611696,0.39642018,0.27580392,0.4681584,0.2594013,0.2956709,0.3439928,0.26651144,0.580166,0.4069288,0.3217619,0.40088493,0.3213168,0.4051492,0.40124232,0.39954764,0.3032417,0.26775593,0.29031634,0.28070778,0.3362041,0.3140922,0.23677325,0.2487088,0.2817859,0.25364494,0.4463026,0.31495756,0.32185757,0.33068895,0.290064,0.22947417,0.29402107,0.40826306,0.3273822,0.3295236,0.37185746,0.9999999,0.39324448,0.32784364,0.3107175,0.28968734,0.40866637,0.3507383
f44650d8-fb25-410b-9125-c016c7e783e8,0.40369713,0.4988839,0.25551987,0.56619406,0.6963699,0.34844565,0.43329436,0.37671998,0.36847425,0.3129195,0.20888922,0.34295082,0.4061234,0.3857888,0.49467784,0.22023548,0.23029613,0.55332774,0.22057065,0.26071185,0.40615845,0.29382,0.2996602,0.29550022,0.4031796,0.32556248,0.40903848,0.29657763,0.25206926,0.4963049,0.3404389,0.42382208,0.4205037,0.407848,0.3474695,0.3445547,0.21898331,0.46656895,0.44676638,0.38040143,0.28362337,0.40371263,0.26202923,0.41350263,0.45274884,0.20402539,0.4187007,0.83995223,0.4785238,0.3279639,0.3987068,0.25520566,0.3831529,0.5326181,0.6164608,0.35106748,0.353465,0.29904443,0.29174367,0.39798063,0.31902286,0.33782092,0.21504399,0.38363707,0.25131285,0.41287968,0.24867328,0.681605,0.37659493,0.50152516,0.26234752,0.320652,0.24403334,0.5499052,0.42153895,0.40570316,0.33671433,0.33293924,0.25512072,0.34503534,0.6487636,0.37713975,0.35779932,0.26329458,0.39324448,1.0,0.34964523,0.43980578,0.33691186,0.39690784,0.47782606
f6bf9be4-df61-4a23-a6dc-4577918d8796,0.50086516,0.48567775,0.37692612,0.31894213,0.36630166,0.47606623,0.3789571,0.36670357,0.8066091,0.32614997,0.31335372,0.44580635,0.4600429,0.41301447,0.36143607,0.4246435,0.4849949,0.39996958,0.39416867,0.2892781,0.47971004,0.38863683,0.44857633,0.36803982,0.5496458,0.46875075,0.39667803,0.24803615,0.34400272,0.4338873,0.42191198,0.5132297,0.424406,0.4858039,0.44361475,0.2924431,0.401326,0.4786818,0.27648664,0.31727478,0.34718627,0.57227695,0.36343825,0.37284824,0.5242381,0.32337764,0.49799374,0.34163037,0.44742507,0.47325024,0.5361663,0.38222697,0.5892099,0.34698027,0.29501545,0.38718155,0.37452877,0.35284737,0.35474473,0.4369604,0.37766272,0.5261586,0.23346525,0.4348463,0.45069307,0.45068544,0.43216902,0.2948912,0.40999353,0.29164922,0.34091967,0.44836813,0.37354884,0.43514526,0.47984448,0.4254163,0.43249696,0.3978284,0.3165412,0.43900818,0.4752904,0.54014015,0.6543169,0.4539694,0.32784364,0.34964523,1.0,0.3266819,0.46515524,0.43220538,0.33930063
fab5bcdc-dbd5-432a-92c6-1b689067b39f,0.35574913,0.3441772,0.17216659,0.5957625,0.46053112,0.2727937,0.29125744,0.30753237,0.27448022,0.33636215,0.24333575,0.25924277,0.4038702,0.32982785,0.35236794,0.2051686,0.17422369,0.3634903,0.23958455,0.22597367,0.3416853,0.24968626,0.243249,0.27408424,0.44043046,0.362943,0.571073,0.29794207,0.27454185,0.34766755,0.2272096,0.36611903,0.41841817,0.3877925,0.3372768,0.3049017,0.20067713,0.3351591,0.28598368,0.6426792,0.24981278,0.29150426,0.17170301,0.33417135,0.3346132,0.22733715,0.40072608,0.36200106,0.41738755,0.38897717,0.30729184,0.2470233,0.36691666,0.3002267,0.44639125,0.34961915,0.33279505,0.27703542,0.29784742,0.39228046,0.28772938,0.32885468,0.25920108,0.45769352,0.23110431,0.4020544,0.24463661,0.49640405,0.39523765,0.5011635,0.31575096,0.30069566,0.31597638,0.33651593,0.3296439,0.30772167,0.30012244,0.21820311,0.2243852,0.29157194,0.46358705,0.3030474,0.29837358,0.27512717,0.3107175,0.43980578,0.3266819,0.99999994,0.3015529,0.32797188,0.2958943
fc33cb12-396e-45ee-836b-4988d0ae9d9a,0.31792158,0.47705865,0.30971336,0.31207234,0.40652007,0.34065506,0.33517355,0.21578968,0.3949055,0.29991823,0.24234012,0.4215871,0.35792607,0.39648852,0.3509912,0.42022622,0.4172371,0.37805805,0.35576665,0.20436883,0.32995656,0.32264775,0.41417778,0.2995485,0.444754,0.3436625,0.3275772,0.24408333,0.35019967,0.36769354,0.5038579,0.3931647,0.3105253,0.3421743,0.36283207,0.23621225,0.61672026,0.33623922,0.3191154,0.27689683,0.33769158,0.3517242,0.32629353,0.36813462,0.48125505,0.5246401,0.4024355,0.29420704,0.34353656,0.3371781,0.3768254,0.38038433,0.36940053,0.35082638,0.30262715,0.30033964,0.31354055,0.3459111,0.49020356,0.36865702,0.39572692,0.3609495,0.28791946,0.34801736,0.434938,0.3515883,0.41317254,0.32886064,0.38015458,0.26126888,0.39859837,0.5162377,0.36841258,0.40725535,0.36443532,0.34641677,0.27403584,0.57465404,0.30168808,0.36071306,0.36347213,0.3375006,0.42360717,0.58839667,0.28968734,0.33691186,0.46515524,0.3015529,1.0,0.33663714,0.3024215
fcfa3f84-b3ad-4a7b-bd1d-8f8898a5a05f,0.35354176,0.39205426,0.28062135,0.45407373,0.36213076,0.3014273,0.35520694,0.3561027,0.4182093,0.49361825,0.33735806,0.42851865,0.31187633,0.46849328,0.35510743,0.30554032,0.3670464,0.3539182,0.3130352,0.2367427,0.30743268,0.32572833,0.33839762,0.48061305,0.3707484,0.6277622,0.3888808,0.42854023,0.3098407,0.48700437,0.37375593,0.34210116,0.29113197,0.29400602,0.3328216,0.27647328,0.30100378,0.37979445,0.26610762,0.37689468,0.28606302,0.43688333,0.25311422,0.3382179,0.47286662,0.29482663,0.4692005,0.39263374,0.36296028,0.34642392,0.5058012,0.26375458,0.36183545,0.33205497,0.43962413,0.3324354,0.32733393,0.3190047,0.38373244,0.38174462,0.45706266,0.35479623,0.3795355,0.41542017,0.33820423,0.32145232,0.35499805,0.34700236,0.32341293,0.40323275,0.31292784,0.29772478,0.29913178,0.36046666,0.3026801,0.40168494,0.37672928,0.4382173,0.25623143,0.40040717,0.40538296,0.3867271,0.39449984,0.38092414,0.40866637,0.39690784,0.43220538,0.32797188,0.33663714,1.0,0.34738714
